_id,artists.href,artists.items.0.external_urls.spotify,artists.items.0.followers.href,artists.items.0.followers.total,artists.items.0.genres.0,artists.items.0.genres.1,artists.items.0.genres.2,artists.items.0.genres.3,artists.items.0.genres.4,artists.items.0.genres.5,artists.items.0.genres.6,artists.items.0.genres.7,artists.items.0.genres.8,artists.items.0.genres.9,artists.items.0.href,artists.items.0.id,artists.items.0.images.0.height,artists.items.0.images.0.url,artists.items.0.images.0.width,artists.items.0.images.1.height,artists.items.0.images.1.url,artists.items.0.images.1.width,artists.items.0.images.2.height,artists.items.0.images.2.url,artists.items.0.images.2.width,artists.items.0.images.3.height,artists.items.0.images.3.url,artists.items.0.images.3.width,artists.items.0.name,artists.items.0.popularity,artists.items.0.type,artists.items.0.uri,artists.limit,artists.next,artists.offset,artists.previous,artists.total
5fbc5c4c1790a7e7ff55ca44,https://api.spotify.com/v1/search?query=jay+z&type=artist&offset=0&limit=1,https://open.spotify.com/artist/3nFkdlSjzX9mRTtwJOzDYB,,5739283,east coast hip hop,hip hop,pop rap,rap,,,,,,,https://api.spotify.com/v1/artists/3nFkdlSjzX9mRTtwJOzDYB,3nFkdlSjzX9mRTtwJOzDYB,640,https://i.scdn.co/image/4912d27d6b01dd790313d8ef76586be6b100550f,640,320,https://i.scdn.co/image/027c5605d895158497ff377d92d69fe89dba1730,320,160,https://i.scdn.co/image/1420226e471d0e56ae4de7cb28ba2eb4de0a29ce,160,,,,JAY-Z,87,artist,spotify:artist:3nFkdlSjzX9mRTtwJOzDYB,1,https://api.spotify.com/v1/search?query=jay+z&type=artist&offset=1&limit=1,0,,179
5fbc5c4c1790a7e7ff55ca45,https://api.spotify.com/v1/search?query=jeremih&type=artist&offset=0&limit=1,https://open.spotify.com/artist/3KV3p5EY4AvKxOlhGHORLg,,4629211,chicago rap,dance pop,hip hop,pop,pop rap,r&b,southern hip hop,trap,urban contemporary,,https://api.spotify.com/v1/artists/3KV3p5EY4AvKxOlhGHORLg,3KV3p5EY4AvKxOlhGHORLg,640,https://i.scdn.co/image/48e38236955edc0ac5dbe291992dbf82a90e6d6d,640,320,https://i.scdn.co/image/850b56aa28963f64bebfe4216ff9fe080288feae,320,160,https://i.scdn.co/image/4ee02169dbe5f8e42214c26f1d4592d2032f3384,160,,,,Jeremih,82,artist,spotify:artist:3KV3p5EY4AvKxOlhGHORLg,1,https://api.spotify.com/v1/search?query=jeremih&type=artist&offset=1&limit=1,0,,15
5fbc5c4c1790a7e7ff55ca46,https://api.spotify.com/v1/search?query=jermaine+dupri&type=artist&offset=0&limit=1,https://open.spotify.com/artist/6nfYGe7IIuuP5bMY1jkJP6,,258295,atl hip hop,dirty south rap,gangster rap,hip hop,hip pop,pop rap,rap,southern hip hop,,,https://api.spotify.com/v1/artists/6nfYGe7IIuuP5bMY1jkJP6,6nfYGe7IIuuP5bMY1jkJP6,640,https://i.scdn.co/image/68bbac1825f9ca4e8470c14b5545b792df9aef41,640,320,https://i.scdn.co/image/3529718e3863d056c0609f639c47c6bd0cb48cd8,320,160,https://i.scdn.co/image/c749af3b4a929f1925e215c9abecda1fd8988996,160,,,,Jermaine Dupri,63,artist,spotify:artist:6nfYGe7IIuuP5bMY1jkJP6,1,https://api.spotify.com/v1/search?query=jermaine+dupri&type=artist&offset=1&limit=1,0,,2
5fbc5c4d1790a7e7ff55ca47,https://api.spotify.com/v1/search?query=jessie+reyez&type=artist&offset=0&limit=1,https://open.spotify.com/artist/3KedxarmBCyFBevnqQHy3P,,844308,canadian contemporary r&b,canadian pop,pop,,,,,,,,https://api.spotify.com/v1/artists/3KedxarmBCyFBevnqQHy3P,3KedxarmBCyFBevnqQHy3P,640,https://i.scdn.co/image/5c3ac07ff50cd4308c38059f5651cd4455c5d724,640,320,https://i.scdn.co/image/2406f296a94f8280a57e6be60bac3800066badaf,320,160,https://i.scdn.co/image/8e5b605bdd4fb056ecf1cf30f2d3446c3551d5db,160,,,,Jessie Reyez,77,artist,spotify:artist:3KedxarmBCyFBevnqQHy3P,1,,0,,1
5fbc5c4d1790a7e7ff55ca48,https://api.spotify.com/v1/search?query=jetsonmade&type=artist&offset=0&limit=1,https://open.spotify.com/artist/0UcXjTpzt0DmIwPSNwlJfF,,5730,,,,,,,,,,,https://api.spotify.com/v1/artists/0UcXjTpzt0DmIwPSNwlJfF,0UcXjTpzt0DmIwPSNwlJfF,640,https://i.scdn.co/image/2f4e8000114f4baf6554fd1d4d30457b2608e624,640,320,https://i.scdn.co/image/c09c71f9920824ef45bceaecfed10d4aaa0efbb6,320,160,https://i.scdn.co/image/e45b371d020990ff75c80c81131b0ad9f7e3a10b,160,,,,jetsonmade,63,artist,spotify:artist:0UcXjTpzt0DmIwPSNwlJfF,1,https://api.spotify.com/v1/search?query=jetsonmade&type=artist&offset=1&limit=1,0,,2
5fbc5c4d1790a7e7ff55ca49,https://api.spotify.com/v1/search?query=jhene+aiko&type=artist&offset=0&limit=1,https://open.spotify.com/artist/5ZS223C6JyBfXasXxrRqOk,,3849441,alternative r&b,pop,r&b,urban contemporary,,,,,,,https://api.spotify.com/v1/artists/5ZS223C6JyBfXasXxrRqOk,5ZS223C6JyBfXasXxrRqOk,640,https://i.scdn.co/image/f677fc21079ba4985debb4d1b3b4eb9cd7554ec8,640,320,https://i.scdn.co/image/2d920b2241a68619360076c47c13dfd10ff53c3a,320,160,https://i.scdn.co/image/e064abd2c12ab1d94bd58227d7106cc14928794d,160,,,,Jhené Aiko,84,artist,spotify:artist:5ZS223C6JyBfXasXxrRqOk,1,https://api.spotify.com/v1/search?query=jhene+aiko&type=artist&offset=1&limit=1,0,,5
5fbc5c4d1790a7e7ff55ca4a,https://api.spotify.com/v1/search?query=jid&type=artist&offset=0&limit=1,https://open.spotify.com/artist/6U3ybJ9UHNKEdsH7ktGBZ7,,581057,hip hop,rap,underground hip hop,,,,,,,,https://api.spotify.com/v1/artists/6U3ybJ9UHNKEdsH7ktGBZ7,6U3ybJ9UHNKEdsH7ktGBZ7,640,https://i.scdn.co/image/462cd021c5357436b923c28759e4424b659f403a,640,320,https://i.scdn.co/image/90c88feaab7e615252c4a35a69f12146c1ecb242,320,160,https://i.scdn.co/image/850355b6dd218765cff30856442660d15d04c22e,160,,,,JID,76,artist,spotify:artist:6U3ybJ9UHNKEdsH7ktGBZ7,1,https://api.spotify.com/v1/search?query=jid&type=artist&offset=1&limit=1,0,,178
5fbc5c4e1790a7e7ff55ca4b,https://api.spotify.com/v1/search?query=joey+bada%24%24&type=artist&offset=0&limit=1,https://open.spotify.com/artist/2P5sC9cVZDToPxyomzF1UH,,1947334,conscious hip hop,hip hop,rap,underground hip hop,,,,,,,https://api.spotify.com/v1/artists/2P5sC9cVZDToPxyomzF1UH,2P5sC9cVZDToPxyomzF1UH,640,https://i.scdn.co/image/e89a01b5b592893357538b16390807f90e6cbf32,640,320,https://i.scdn.co/image/c12d53a50ca54da66c7052fe58f2d69b8c50dbbc,320,160,https://i.scdn.co/image/6ac14f6bdc145bd23a50e37a5fb11c5c7b33d162,160,,,,Joey Bada$$,76,artist,spotify:artist:2P5sC9cVZDToPxyomzF1UH,1,https://api.spotify.com/v1/search?query=joey+bada%24%24&type=artist&offset=1&limit=1,0,,6
5fbc5c4e1790a7e7ff55ca4c,https://api.spotify.com/v1/search?query=john+legend&type=artist&offset=0&limit=1,https://open.spotify.com/artist/5y2Xq6xcjJb2jVM54GHK3t,,5304602,neo soul,pop,pop soul,r&b,urban contemporary,,,,,,https://api.spotify.com/v1/artists/5y2Xq6xcjJb2jVM54GHK3t,5y2Xq6xcjJb2jVM54GHK3t,640,https://i.scdn.co/image/c09d676e90e27904078ed9eb93d24a3f93bb24a4,640,320,https://i.scdn.co/image/0d50792ee285b827ee65f8ec34e94bb1f41dcc06,320,160,https://i.scdn.co/image/188ca55c7b794683418a6421300644758d64bb92,160,,,,John Legend,85,artist,spotify:artist:5y2Xq6xcjJb2jVM54GHK3t,1,https://api.spotify.com/v1/search?query=john+legend&type=artist&offset=1&limit=1,0,,14
5fbc5c4e1790a7e7ff55ca4d,https://api.spotify.com/v1/search?query=joji&type=artist&offset=0&limit=1,https://open.spotify.com/artist/3MZsBdqDrRTJihTHQrO6Dq,,3640497,alternative r&b,viral pop,,,,,,,,,https://api.spotify.com/v1/artists/3MZsBdqDrRTJihTHQrO6Dq,3MZsBdqDrRTJihTHQrO6Dq,640,https://i.scdn.co/image/946502271a52151aae958c8d5bfefc1088e50886,640,320,https://i.scdn.co/image/7bc3bb57c6977b18d8afe7d02adaeed4c31810df,320,160,https://i.scdn.co/image/50c504c91a2ccd2b5f39837e6261463267b858a2,160,,,,Joji,89,artist,spotify:artist:3MZsBdqDrRTJihTHQrO6Dq,1,https://api.spotify.com/v1/search?query=joji&type=artist&offset=1&limit=1,0,,72
5fbc5c4e1790a7e7ff55ca4e,https://api.spotify.com/v1/search?query=jon+z&type=artist&offset=0&limit=1,https://open.spotify.com/artist/5bWUlnPx9OYKsLiUJrhCA1,,2537949,reggaeton,reggaeton flow,trap latino,,,,,,,,https://api.spotify.com/v1/artists/5bWUlnPx9OYKsLiUJrhCA1,5bWUlnPx9OYKsLiUJrhCA1,640,https://i.scdn.co/image/0c6c4282aeb7eebfb21fda8883ade47f603a2c22,640,320,https://i.scdn.co/image/621e018451c19c7c9a901e9afa0005525e94d253,320,160,https://i.scdn.co/image/77ce6c4387008f8ac5a82049fd32750e4192a078,160,,,,Jon Z,74,artist,spotify:artist:5bWUlnPx9OYKsLiUJrhCA1,1,https://api.spotify.com/v1/search?query=jon+z&type=artist&offset=1&limit=1,0,,217
5fbc5c4f1790a7e7ff55ca4f,https://api.spotify.com/v1/search?query=joyner+lucas&type=artist&offset=0&limit=1,https://open.spotify.com/artist/6C1ohJrd5VydigQtaGy5Wa,,1474302,boston hip hop,hip hop,pop rap,rap,,,,,,,https://api.spotify.com/v1/artists/6C1ohJrd5VydigQtaGy5Wa,6C1ohJrd5VydigQtaGy5Wa,640,https://i.scdn.co/image/994fdbaf1eff70a1263ec509bc857e73450871e1,640,320,https://i.scdn.co/image/b0b6ebed0eb8180d2ccc960af6540bb878761ab6,320,160,https://i.scdn.co/image/b2ed88d1cfd1ae50aad4d0e07a49f521772cf497,160,,,,Joyner Lucas,81,artist,spotify:artist:6C1ohJrd5VydigQtaGy5Wa,1,https://api.spotify.com/v1/search?query=joyner+lucas&type=artist&offset=1&limit=1,0,,2
5fbc5c4f1790a7e7ff55ca50,https://api.spotify.com/v1/search?query=juice+wrld&type=artist&offset=0&limit=1,https://open.spotify.com/artist/4MCBfE4596Uoi2O4DtmEMz,,13502351,chicago rap,melodic rap,,,,,,,,,https://api.spotify.com/v1/artists/4MCBfE4596Uoi2O4DtmEMz,4MCBfE4596Uoi2O4DtmEMz,640,https://i.scdn.co/image/d8e62447a338a882b490460da20e90aac6d60ae7,640,320,https://i.scdn.co/image/f356b341ebf9094c19d8f67f8bcb2dfe3ae9cdcf,320,160,https://i.scdn.co/image/cdc83cb2d6bb6be1983aec3db35431a91248a220,160,,,,Juice WRLD,99,artist,spotify:artist:4MCBfE4596Uoi2O4DtmEMz,1,,0,,1
5fbc5c4f1790a7e7ff55ca51,https://api.spotify.com/v1/search?query=juice+wrld+x+halsey&type=artist&offset=0&limit=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,,0
5fbc5c4f1790a7e7ff55ca52,https://api.spotify.com/v1/search?query=juicy+j&type=artist&offset=0&limit=1,https://open.spotify.com/artist/5gCRApTajqwbnHHPbr2Fpi,,2360511,crunk,dirty south rap,gangster rap,hip hop,memphis hip hop,pop rap,rap,southern hip hop,trap,,https://api.spotify.com/v1/artists/5gCRApTajqwbnHHPbr2Fpi,5gCRApTajqwbnHHPbr2Fpi,640,https://i.scdn.co/image/b188e466c90ca7b470a1cfdc38e530958b4e1a27,640,320,https://i.scdn.co/image/238714a28f5c861489c93dd0b78e77f3d12b5d0f,320,160,https://i.scdn.co/image/763d9ad2b7682fd46c1e1b67a5dda5d25b931786,160,,,,Juicy J,79,artist,spotify:artist:5gCRApTajqwbnHHPbr2Fpi,1,https://api.spotify.com/v1/search?query=juicy+j&type=artist&offset=1&limit=1,0,,358
5fbc5c4f1790a7e7ff55ca53,https://api.spotify.com/v1/search?query=justin+bieber&type=artist&offset=0&limit=1,https://open.spotify.com/artist/1uNFoZAHBGtllmzznpCI3s,,39571430,canadian pop,pop,post-teen pop,,,,,,,,https://api.spotify.com/v1/artists/1uNFoZAHBGtllmzznpCI3s,1uNFoZAHBGtllmzznpCI3s,640,https://i.scdn.co/image/3ff69320dd62625e0e24737c1965027695369a31,640,320,https://i.scdn.co/image/77ee0bc6534d9672f7f6252669facfde4e682a94,320,160,https://i.scdn.co/image/54f70d3dbff022feb417b30bcf02d76712d6b6f5,160,,,,Justin Bieber,97,artist,spotify:artist:1uNFoZAHBGtllmzznpCI3s,1,https://api.spotify.com/v1/search?query=justin+bieber&type=artist&offset=1&limit=1,0,,10
5fbc5c501790a7e7ff55ca54,https://api.spotify.com/v1/search?query=justin+timberlake&type=artist&offset=0&limit=1,https://open.spotify.com/artist/31TPClRtHm23RisEBtV3X7,,9895411,dance pop,pop,,,,,,,,,https://api.spotify.com/v1/artists/31TPClRtHm23RisEBtV3X7,31TPClRtHm23RisEBtV3X7,640,https://i.scdn.co/image/5b73ff32952c810c98bd5fbe8860ca99414ad6aa,640,320,https://i.scdn.co/image/f53e7e93947e91e5c257bdb2ca1b7c2b7e755a42,320,160,https://i.scdn.co/image/809e608157a25aa37b0ed02447b25670bc64df75,160,,,,Justin Timberlake,84,artist,spotify:artist:31TPClRtHm23RisEBtV3X7,1,,0,,1
5fbc5c501790a7e7ff55ca55,https://api.spotify.com/v1/search?query=kali+uchis&type=artist&offset=0&limit=1,https://open.spotify.com/artist/1U1el3k54VvEUzo3ybLPlM,,1180297,colombian pop,pop,,,,,,,,,https://api.spotify.com/v1/artists/1U1el3k54VvEUzo3ybLPlM,1U1el3k54VvEUzo3ybLPlM,640,https://i.scdn.co/image/49694baab505b05de6e31031a219f348a01ef618,640,320,https://i.scdn.co/image/8339d60279b4a28270d30d89cc30afb2143957dd,320,160,https://i.scdn.co/image/3177a491a4078dfc7fcea06ecb864081d86748f3,160,,,,Kali Uchis,81,artist,spotify:artist:1U1el3k54VvEUzo3ybLPlM,1,,0,,1
5fbc5c501790a7e7ff55ca56,https://api.spotify.com/v1/search?query=kane+brown&type=artist&offset=0&limit=1,https://open.spotify.com/artist/3oSJ7TBVCWMDMiYjXNiCKE,,2936832,contemporary country,country road,,,,,,,,,https://api.spotify.com/v1/artists/3oSJ7TBVCWMDMiYjXNiCKE,3oSJ7TBVCWMDMiYjXNiCKE,640,https://i.scdn.co/image/c1c4dca1973a866b372b642f10486ca952b7e211,640,320,https://i.scdn.co/image/beca65a5bb586204529b0ac386e588ba33bcc645,320,160,https://i.scdn.co/image/e09d198d51cd9264ba2b2533bb113eed71c92948,160,,,,Kane Brown,83,artist,spotify:artist:3oSJ7TBVCWMDMiYjXNiCKE,1,,0,,1
5fbc5c501790a7e7ff55ca57,https://api.spotify.com/v1/search?query=kanye+west&type=artist&offset=0&limit=1,https://open.spotify.com/artist/5K4W6rqBFWDnAN6FQUkS6x,,12758358,chicago rap,rap,,,,,,,,,https://api.spotify.com/v1/artists/5K4W6rqBFWDnAN6FQUkS6x,5K4W6rqBFWDnAN6FQUkS6x,640,https://i.scdn.co/image/bd1c6fdf3705cf9b7d0c8ac8e7bbed98e31a1559,640,320,https://i.scdn.co/image/b1414e865a16bc0080085ee1901d0bfd19f83fcb,320,160,https://i.scdn.co/image/ac5cb571c194ca5a942b8096618217839b901a76,160,,,,Kanye West,92,artist,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,1,https://api.spotify.com/v1/search?query=kanye+west&type=artist&offset=1&limit=1,0,,12
5fbc5c511790a7e7ff55ca58,https://api.spotify.com/v1/search?query=karol+g&type=artist&offset=0&limit=1,https://open.spotify.com/artist/790FomKkXshlbRYZFtlgla,,13056009,latin,latin pop,reggaeton,reggaeton colombiano,trap latino,,,,,,https://api.spotify.com/v1/artists/790FomKkXshlbRYZFtlgla,790FomKkXshlbRYZFtlgla,640,https://i.scdn.co/image/8d03b329be3c75ed19723875dc02b1f180773938,640,320,https://i.scdn.co/image/0ffca34c327b64156ac9722a9d55b8626d46acce,320,160,https://i.scdn.co/image/0ba39d3a85eda0c297e5095fb55ecc303430b3f8,160,,,,KAROL G,90,artist,spotify:artist:790FomKkXshlbRYZFtlgla,1,https://api.spotify.com/v1/search?query=karol+g&type=artist&offset=1&limit=1,0,,84
5fbc5c511790a7e7ff55ca59,https://api.spotify.com/v1/search?query=kehlani&type=artist&offset=0&limit=1,https://open.spotify.com/artist/0cGUm45nv7Z6M6qdXYQGTX,,4058270,pop,pop rap,post-teen pop,r&b,,,,,,,https://api.spotify.com/v1/artists/0cGUm45nv7Z6M6qdXYQGTX,0cGUm45nv7Z6M6qdXYQGTX,640,https://i.scdn.co/image/369b4e33305fb4bbd6485e0bb51b5526d6d0aa8c,640,320,https://i.scdn.co/image/5335317fb1f7836f9e606b749338a0492daa4170,320,160,https://i.scdn.co/image/deac80c69d76085a086aa870e74650f047b66bf4,160,,,,Kehlani,83,artist,spotify:artist:0cGUm45nv7Z6M6qdXYQGTX,1,https://api.spotify.com/v1/search?query=kehlani&type=artist&offset=1&limit=1,0,,2
5fbc5c511790a7e7ff55ca5a,https://api.spotify.com/v1/search?query=kendrick+lamar&type=artist&offset=0&limit=1,https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg,,15836398,conscious hip hop,hip hop,rap,west coast rap,,,,,,,https://api.spotify.com/v1/artists/2YZyLoL8N0Wb9xBt1NhZWg,2YZyLoL8N0Wb9xBt1NhZWg,640,https://i.scdn.co/image/3a836196bfb341f736c7fe2704fb75de53f8dfbb,640,320,https://i.scdn.co/image/5259c0496329b3f608a1ae0edb799cd2f8451acc,320,160,https://i.scdn.co/image/b772a78d4cb192268d6f601a78f21044c17d6dda,160,,,,Kendrick Lamar,90,artist,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,1,https://api.spotify.com/v1/search?query=kendrick+lamar&type=artist&offset=1&limit=1,0,,3
5fbc5c511790a7e7ff55ca5b,https://api.spotify.com/v1/search?query=kenny+g&type=artist&offset=0&limit=1,https://open.spotify.com/artist/6I3M904Y9IwgDjrQ9pANiB,,673553,smooth jazz,smooth saxophone,,,,,,,,,https://api.spotify.com/v1/artists/6I3M904Y9IwgDjrQ9pANiB,6I3M904Y9IwgDjrQ9pANiB,1500,https://i.scdn.co/image/0b4efeba9b97bf02028f5d0ad21af42e6f36ffe6,1000,960,https://i.scdn.co/image/593cbdfc354bb9662daa552d1320648e38d4e928,640,300,https://i.scdn.co/image/92abbe24fa58ee140be7a495b821b96f26be320c,200,96,https://i.scdn.co/image/abcd8fa1803cd41b77d3d1f14a98e3ce666ffbc8,64,Kenny G,71,artist,spotify:artist:6I3M904Y9IwgDjrQ9pANiB,1,https://api.spotify.com/v1/search?query=kenny+g&type=artist&offset=1&limit=1,0,,213
